tender_no,tender_description,agency,award_date,tender_detail_status,supplier_name,awarded_amt,tender_clean,topic,gamma,LDA_Category
PAS000ETT23000060,term contract tc for the provision of cleaning services at community clubs ccs and other peoples association pa properties in north west nw district for a period of three years with an option to extend for three years period via invitation to tender itt,People's Association,19/9/2023,Awarded to Suppliers,A-FORCE MAINTENANCE PTE. LTD.,13159800,term contract tc   provision  cleaning services  community clubs ccs   peoples association pa properties  north west nw district      years        years  via invitation  tender itt,5,0.46304092425601834,Engineering Procurement - EPC
HLTHQ0ETT19300035,moh invites firms to tender for the provision of nursing home services at the nursing home facility at 100 henderson road,Ministry of Health-Ministry Headquarter,15/1/2020,Awarded to Suppliers,SUNNYVILLE NURSING HOME (1996) PTE LTD,1,moh invites firms  tender   provision  nursing home services   nursing home facility  henderson road,4,0.8970896413524491,Engineering Procurement - Services
HLTHQ0ETT23000008,invitation to tender for the provision of soil investigation works for the proposed development of a polyclinic at clementi close singapore,Ministry of Health-Ministry Headquarter,25/7/2023,Awarded to Suppliers,ELEMENT GEOTECHNICAL TESTING (S) PTE. LTD.,79146,invitation  tender   provision  soil investigation works   proposed development   polyclinic  clementi close ,6,0.7303610799745619,PPP Procurement - DBO
JTC000ETT23000020,study on pollution control of waterfront industrial activities in developed countries,Jurong Town Corporation,1/6/2023,Awarded to Suppliers,ENVIRONMENTAL RESOURCES MANAGEMENT (S) PTE LTD,395000,study  pollution control  waterfront industrial activities  developed countries,1,0.8146537341538639,General Procurement - Goods
TOT000ETT23000003,itt for enterprise architecture ea and data consultancy services,Tote Board,28/3/2024,Awarded to Suppliers,TEMUS PTE. LTD.,999250,itt  enterprise architecture ea  data consultancy services,5,0.949592685184553,Engineering Procurement - EPC
MOE000ETT20300078,project management consultancy services for 1 the provision of shelter for play court and ancillary works for selected schools and 2 the increase of play area as well as provision of shelter for moe kindergarten mk outdoor play area for selected mk,Ministry of Education,3/5/2021,Awarded to Suppliers,C&W SERVICES (S) PTE. LTD.,1.52,project management consultancy services   provision  shelter  play court  ancillary works  selected schools   increase  play area  well  provision  shelter  moe kindergarten mk outdoor play area  selected mk,2,0.647920820413191,General Procurement - Services
MAS000ETT19300055,invitation to tender for one firm and one optional run of cloud security audit workshop pr9317aca,Monetary Authority of Singapore,17/2/2020,Awarded to Suppliers,Intrinsec Security Inc,49000,invitation  tender   firm   optional run  cloud security audit workshop praca,5,0.48703775371052654,Engineering Procurement - EPC
CAA000ETT20300027,provision of maintenance services for caas vehicles,Civil Aviation Authority of Singapore,28/4/2021,Awarded to Suppliers,LIM TAN MOTOR PTE LTD,160840,provision  maintenance services  caas vehicles,4,0.4778922438219722,Engineering Procurement - Services
FINCEDETT23000007,for the provision of oracle software licences with an option to extend the maintenance support for the oracle software for singapore customs,Ministry of Finance - Singapore Customs,6/2/2024,Awarded to Suppliers,PATH INFOTECH PTE. LTD.,164158.89,  provision  oracle software licences       maintenance support   oracle software   customs,4,0.9602751708433336,Engineering Procurement - Services
MHA00003000001655,instrumentation works for proposed construction of a 6storey police building with 2basement on mk17 10215t pt at toa payoh lorong 8 toa payoh planning area,Ministry of Home Affairs - Ministry Headquarter 1,22/8/2019,Award by interface record,KIMARO GEOTECHNICAL ENGINEERING PTE. LTD.,66600,instrumentation works  proposed construction   storey police building  basement  mk t pt  toa payoh lorong toa payoh planning area,1,0.9796663984322708,General Procurement - Goods
TPO000ETT23000047,tporeq2023008093jasinvitation to tender for procurement of led flexi light panel battery and battery charger,Temasek Polytechnic,30/1/2024,Awarded by Items,CATHAY PHOTO STORE (PRIVATE) LIMITED,80720,tporeqjasinvitation  tender    led flexi light panel battery  battery charger,7,0.8543008487995443,PPP Procurement - DBFO
LTA000ETT21000096,proposed bus facility works,Land Transport Authority,29/7/2022,Awarded to Suppliers,CCECC SINGAPORE PTE LTD,11800000,proposed bus facility works,1,0.6901554474841785,General Procurement - Goods
SPC000ETT21000066,managing agent services for sportsg facilities for a period of three 3 years,Singapore Sports Council (Sport Singapore) - SPC,9/2/2022,Awarded to Suppliers,UEMS SOLUTIONS PTE. LTD.,655632,managing agent services  sportsg facilities      years,3,0.9417622800830401,Engineering Procurement - Goods
BCA000ETT23000020,tender for renovation of office space to building and construction authority at 52 jurong gateway road level 9 10 11 12 jem office tower singapore 608550 and 200 braddell road level 7 academic tower bca braddell campus singapore 579700,Building and Construction Authority,17/1/2024,Awarded to Suppliers,TECHART GLOBAL PTE. LTD.,10328744.04,tender  renovation  office space  building  construction authority  jurong gateway road level jem office tower   braddell road level academic tower bca braddell campus  ,6,0.7855807778379907,PPP Procurement - DBO
HDB000ETT22000295,demolition works for project a batch 21,Housing and Development Board,22/3/2023,Awarded to Suppliers,YI HONG CONSTRUCTION PTE. LTD.,538000,demolition works  project  batch ,1,0.594895796002528,General Procurement - Goods
PAS000ETT20300120,our tampines hub oth decoration for a period of 12 months,People's Association,20/10/2020,Awarded to Suppliers,P'ART 1 DESIGN PTE LTD,638000, tampines hub oth decoration     months,5,0.7471396109642726,Engineering Procurement - EPC
STB000ETT19300078,tender for a consultancy service to conduct a cost benefit analysis for a major event in singapore,Singapore Tourism Board,9/6/2020,Awarded to Suppliers,"MCKINSEY & COMPANY SINGAPORE, PTE LTD",2620000,tender   consultancy   conduct  cost benefit analysis   major event  ,6,0.8211225016745691,PPP Procurement - DBO
MUI000ETT21000008,to obtain consultancy services to advise on suitable operating models to operationalise wms,Majlis Ugama Islam Singapura,5/4/2022,Awarded to Suppliers,PRICEWATERHOUSECOOPERS MANAGEMENT SERVICES PTE LTD,599000, obtain consultancy services  advise  suitable operating models  operationalise wms,5,0.9602751707006765,Engineering Procurement - EPC
BCA000ETT20300002,supply install and commissioning of two sets of new mooring system to replace existing mooring systems b8a and b9a at pulau punggol aggregate terminal,Building and Construction Authority,12/3/2020,Awarded to Suppliers,QUIN RIGHT ENTERPRISES (PTE) LTD,213200, install  commissioning   sets  new mooring system  replace existing mooring systems ba  ba  pulau punggol aggregate terminal,7,0.9771923281998635,PPP Procurement - DBFO
ESG000ETT19300009,supply deliver configure deploy migrate and maintain a new ipbased telephony system,Enterprise Singapore,5/8/2019,Awarded to Suppliers,IDEAL SYSTEMS (SINGAPORE) PTE. LTD.,821906.88, deliver configure deploy migrate  maintain  new ipbased telephony system,3,0.5353517200820561,Engineering Procurement - Goods
LAWHQ0ETT20300009,invitation to tender itt for accounting services to set up assessment panels,Ministry of Law-Ministry Headquarter,22/1/2021,Awarded by Items,CROWE HORWATH FIRST TRUST RISK ADVISORY PTE. LTD.,660000,invitation  tender itt  accounting services  set  assessment panels,6,0.6370968936301972,PPP Procurement - DBO
MHA00003000012648,development of smart locker system,Ministry of Home Affairs - Ministry Headquarter 1,1/4/2022,Award by interface record,HITACHI ASIA LTD.,89800,development  smart locker system,7,0.9155135768272127,PPP Procurement - DBFO
NLB000ETT22000030,invitation to tender for digitisation of materials and microfilming services,National Library Board,23/3/2023,Awarded by Items,KONICA MINOLTA BUSINESS SOLUTIONS ASIA PTE. LTD.,26480.78,invitation  tender  digitisation  materials  microfilming services,3,0.9417622664988577,Engineering Procurement - Goods
SSG000ETT21000013,provision of social media management services,SkillsFuture Singapore,21/1/2022,Awarded to Suppliers,ONE9NINETY PTE. LTD.,329784,provision  social media management services,2,0.9310516348355773,General Procurement - Services
CSC000ETT20300010,invitation to tender itt for the provision of an integrated data mining  science tool for civil service college,Civil Service College,7/5/2021,Awarded to Suppliers,INFOCEPTS PTE. LTD.,176655.24,invitation  tender itt   provision   integrated data mining science tool  civil  college,4,0.671713324964831,Engineering Procurement - Services
PUB000ETT19300062,enhancement of compressed air and dewatered sludge conveyance systems at changi water reclamation plant,Public Utilities Board,22/7/2019,Awarded to Suppliers,M-STARS ENGINEERING & CONSTRUCTION PTE. LTD.,3816000,enhancement  compressed air  dewatered sludge conveyance systems  changi water reclamation plant,7,0.9672216620821449,PPP Procurement - DBFO
NHB000ETT18300041,invitation to tender for the appointment of one 1 or more fund managers for national heritage board for a period of three 3 years with an option to extend for another two 2 years,National Heritage Board,29/8/2019,Awarded by Items,PINEBRIDGE INVESTMENTS SINGAPORE LIMITED,1,invitation  tender   appointment     fund managers  national heritage board      years         years,3,0.964081177034256,Engineering Procurement - Goods
SCB000ETT19300011,provision of internal audit services for science centre board for the financial year 2019 with an option to extend on an annual basis for another 2 years,Science Centre Board,10/7/2019,Awarded to Suppliers,IN.CORP BUSINESS ADVISORY PTE. LTD.,80000,provision  internal audit services  science centre board   financial         annual basis   years,4,0.9672216506725412,Engineering Procurement - Services
NST000ETT19300026,this is an open tender for the supply delivery installation testing and commissioning of one new unit of next generation n1 lithography stepper for fanout wafer level packaging fowlp 25d and 3d through silicon via tsv,"Agency for Science, Technology and Research",8/7/2019,Awarded to Suppliers,VEECO ASIA PTE LTD,4832427.6,   open tender    delivery installation testing  commissioning   new unit  next generation n lithography stepper  fanout wafer level packaging fowlp d  d  silicon via tsv,6,0.5402385625237679,PPP Procurement - DBO
JTC000ETT19300089,provision of security services and systems for airport logistics park of singapore alps,Jurong Town Corporation,14/8/2019,Awarded to Suppliers,CERTIS CISCO AUXILIARY POLICE FORCE PTE. LTD.,1857468,provision  security services  systems  airport logistics park   alps,5,0.9555669611593897,Engineering Procurement - EPC
JTC000ETT19300152,supply and installation of led lanterns lamps for streetlights and compound lights,Jurong Town Corporation,5/3/2020,Awarded to Suppliers,DIGO CORPORATION PTE. LTD.,1522128,  installation  led lanterns lamps  streetlights  compound lights,7,0.9495926985000924,PPP Procurement - DBFO
